"name","category","license","license_url","icon_url","title","slug","description","downloads","rating","created_at","url","json_url","download_url","status_detail","downloads_shortened","games_detail","latest_release_version","latest_release_version_formatted","latest_release_at","latest_release_at_atom","author","author_icon_url","author_id","tags_all","created_at_atom","updated_at_atom","watchers","watchers_shortened","badges"
"MasterLock","2",,,,"Master Lock","master-lock","Gives players the ability to control all code locks in their base from the tool cupboard.","393","0.00","2018-08-05 22:05:58","https://umod.org/plugins/master-lock","https://umod.org/plugins/master-lock.json","https://umod.org/plugins/MasterLock.cs","@{value=1; message=; text=Published; icon=check; class=success}","393","System.Object[]","1.0.1","v1.0.1","","","","","0","rust,imported","2018-08-05T22:05:58Z","2019-02-12T17:55:35Z","14","14",""
"MaxCupboardAuths","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e098e81.png","Max Cupboard Auths","max-cupboard-auths","Limits how many tool cupboards each player can authorize to","594","0.00","2018-07-25 02:35:12","https://umod.org/plugins/max-cupboard-auths","https://umod.org/plugins/max-cupboard-auths.json","https://umod.org/plugins/MaxCupboardAuths.cs","@{value=1; message=; text=Published; icon=check; class=success}","594","System.Object[]","1.0.2","v1.0.2","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,mechanics,restrictions","2018-07-25T02:35:12Z","2019-02-12T13:29:41Z","7","7",""
"MazeGen","2",,,"https://assets.umod.org/images/icons/plugin/5b679d82525ce.jpg","Maze Gen","maze-gen","Creates mazes via commands","787","0.00","2018-08-06 00:59:46","https://umod.org/plugins/maze-gen","https://umod.org/plugins/maze-gen.json","https://umod.org/plugins/MazeGen.cs","@{value=1; message=; text=Published; icon=check; class=success}","787","System.Object[]","0.2.6","v0.2.6","2018-10-01 23:08:23","2018-10-01T23:08:23+00:00","Default","https://assets.umod.org/images/icons/user/5c62d46a5c904.png","nqN5X2eKGQ","rust,fun,event,maze","2018-08-06T00:59:46Z","2019-02-12T13:29:45Z","41","41",""
"MedicRevive","2",,,"https://assets.umod.org/images/icons/plugin/5b8c925f84340.png","Medic Revive","medic-revive","Pick players up from being wounded by injecting them with a medical syringe","550","0.00","2018-08-05 23:35:55","https://umod.org/plugins/medic-revive","https://umod.org/plugins/medic-revive.json","https://umod.org/plugins/MedicRevive.cs","@{value=1; message=; text=Published; icon=check; class=success}","550","System.Object[]","0.1.0","v0.1.0","2018-08-05 23:36:00","2018-08-05T23:36:00+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,mechanics","2018-08-05T23:35:55Z","2019-02-12T13:48:42Z","14","14",""
"MedicalToolTweaker","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c5cf5143999b.png","Medical Tool Tweaker","medical-tool-tweaker","Modifies medical tools attributes (syringe/bandage)","29","0.00","2019-02-08 03:17:28","https://umod.org/plugins/medical-tool-tweaker","https://umod.org/plugins/medical-tool-tweaker.json","https://umod.org/plugins/MedicalToolTweaker.cs","@{value=1; message=; text=Published; icon=check; class=success}","29","System.Object[]","0.0.1","v0.0.1","2019-02-08 03:17:28","2019-02-08T03:17:28+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,medical,health,tools","2019-02-08T03:17:28Z","2019-02-12T13:29:53Z","1","1",""
"Metabolism","2","mit",,"https://assets.umod.org/images/icons/plugin/5c4cc93dd330f.png","Metabolism","metabolism","Modify or disable player metabolism stats and rates","801","0.00","2018-07-25 02:35:12","https://umod.org/plugins/metabolism","https://umod.org/plugins/metabolism.json","https://umod.org/plugins/Metabolism.cs","@{value=1; message=; text=Published; icon=check; class=success}","801","System.Object[]","2.6.1","v2.6.1","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,mechanics,health","2018-07-25T02:35:12Z","2019-02-12T17:50:31Z","27","27",""
"Minstrel","2",,,"https://assets.umod.org/images/icons/plugin/5b67a1cb918b2.jpg","Minstrel","minstrel","Binds 1-8 to notes :)","417","0.00","2018-08-06 01:18:03","https://umod.org/plugins/minstrel","https://umod.org/plugins/minstrel.json","https://umod.org/plugins/Minstrel.cs","@{value=1; message=; text=Published; icon=check; class=success}","417","System.Object[]","0.0.7","v0.0.7","2018-08-06 01:18:10","2018-08-06T01:18:10+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,imported","2018-08-06T01:18:03Z","2019-02-12T13:30:10Z","14","14",""
"MoneyTime","2","mit",,,"Money Time","money-time","Pays players money via Economics for playing on your server","882","0.00","2018-07-25 02:35:12","https://umod.org/plugins/money-time","https://umod.org/plugins/money-time.json","https://umod.org/plugins/MoneyTime.cs","@{value=1; message=; text=Published; icon=check; class=success}","882","System.Object[]","1.0.3","v1.0.3","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,economy","2018-07-25T02:35:12Z","2019-02-12T13:30:14Z","25","25",""
"MonumentRadiation","2",,,"https://assets.umod.org/images/icons/plugin/5b67758d0e146.jpg","Monument Radiation","monument-radiation","Create radiation zones at designated monuments","302","0.00","2018-08-05 22:09:17","https://umod.org/plugins/monument-radiation","https://umod.org/plugins/monument-radiation.json","https://umod.org/plugins/MonumentRadiation.cs","@{value=1; message=; text=Published; icon=check; class=success}","302","System.Object[]","0.2.55","v0.2.55","2018-08-05 22:09:24","2018-08-05T22:09:24+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-05T22:09:17Z","2019-02-12T13:30:21Z","13","13",""
"Murderers","2",,,"https://assets.umod.org/images/icons/plugin/5b677be26d5b2.jpg","Murderers","murderers","Spawn halloween murders saved points","495","0.00","2018-08-05 22:36:18","https://umod.org/plugins/murderers","https://umod.org/plugins/murderers.json","https://umod.org/plugins/Murderers.cs","@{value=1; message=; text=Published; icon=check; class=success}","495","System.Object[]","1.0.2","v1.0.2","2018-08-05 22:36:25","2018-08-05T22:36:25+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,imported","2018-08-05T22:36:18Z","2019-02-12T13:30:25Z","15","15",""
"MyBirthdayCake","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c2411d14d399.png","My Birthday Cake","my-birthday-cake","Throw a birthday cake bomb","153","0.00","2018-12-26 11:27:01","https://umod.org/plugins/my-birthday-cake","https://umod.org/plugins/my-birthday-cake.json","https://umod.org/plugins/MyBirthdayCake.cs","@{value=1; message=; text=Published; icon=check; class=success}","153","System.Object[]","0.0.1","v0.0.1","2018-12-26 11:27:01","2018-12-26T11:27:01+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,fun","2018-12-26T11:27:01Z","2019-02-12T14:47:09Z","3","3",""
"MyCH47","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c1188a79efcc.jpg","My CH47","my-ch47","Allows players to spawn a CH47 helicopter","448","0.00","2018-11-23 16:42:04","https://umod.org/plugins/my-ch47","https://umod.org/plugins/my-ch47.json","https://umod.org/plugins/MyCH47.cs","@{value=1; message=; text=Published; icon=check; class=success}","448","System.Object[]","0.0.3","v0.0.3","2018-12-05 23:03:24","2018-12-05T23:03:24+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,ch47,helicopter","2018-11-23T16:42:04Z","2019-02-12T13:30:33Z","17","17",""
"MyHotAirBalloon","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c1187a49d515.png","My Hot Air Balloon","my-hot-air-balloon","Spawns a hot air balloon for yourself, HUD for status, speed setting and more","668","0.00","2018-11-13 03:25:02","https://umod.org/plugins/my-hot-air-balloon","https://umod.org/plugins/my-hot-air-balloon.json","https://umod.org/plugins/MyHotAirBalloon.cs","@{value=1; message=; text=Published; icon=check; class=success}","668","System.Object[]","0.1.3","v0.1.3","2019-01-24 06:14:38","2019-01-24T06:14:38+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,balloon","2018-11-13T03:25:02Z","2019-02-12T13:30:37Z","32","32",""
"MyMiniCopter","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c5d2768b66c7.png","My Mini Copter","my-mini-copter","Spawns a mini helicopter on command","211","0.00","2019-02-08 06:51:35","https://umod.org/plugins/my-mini-copter","https://umod.org/plugins/my-mini-copter.json","https://umod.org/plugins/MyMiniCopter.cs","@{value=1; message=; text=Published; icon=check; class=success}","211","System.Object[]","0.0.3","v0.0.3","2019-02-09 16:07:06","2019-02-09T16:07:06+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,helicopter,minicopter","2019-02-08T06:51:35Z","2019-02-12T19:09:02Z","21","21",""
"MySQLWhitelist","2",,,,"MySQL Whitelist","mysql-whitelist","Restricts server access to only those whitelisted in a database","408","0.00","2018-07-25 02:35:13","https://umod.org/plugins/mysql-whitelist","https://umod.org/plugins/mysql-whitelist.json","https://umod.org/plugins/MySQLWhitelist.cs","@{value=1; message=; text=Published; icon=check; class=success}","408","System.Object[]","1.0.0","v1.0.0","","","","","0","rust,restrictions","2018-07-25T02:35:13Z","2019-02-12T14:19:15Z","3","3",""
"NTeleportation","2",,,"https://assets.umod.org/images/icons/plugin/5b67729bb22f6.jpg","N Teleportation","n-teleportation","Multiple teleportation systems for admins and players","12456","0.00","2018-08-05 21:56:43","https://umod.org/plugins/n-teleportation","https://umod.org/plugins/n-teleportation.json","https://umod.org/plugins/NTeleportation.cs","@{value=1; message=; text=Published; icon=check; class=success}","12.5K","System.Object[]","1.0.50","v1.0.50","2019-02-11 09:18:23","2019-02-11T09:18:23+00:00","rfc1920","https://assets.umod.org/images/icons/user/5ba5bf1da6b60.jpg","eqV5mB9yNE","rust,teleportation,teleport","2018-08-05T21:56:43Z","2019-02-12T19:23:04Z","357","357","Updated"
"NeverWear","2",,,"https://assets.umod.org/images/icons/plugin/5b63c0cc90435.jpg","Never Wear","never-wear","Stops all items from losing condition","1090","0.00","2018-08-03 02:41:16","https://umod.org/plugins/never-wear","https://umod.org/plugins/never-wear.json","https://umod.org/plugins/NeverWear.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.1K","System.Object[]","0.1.4","v0.1.4","2018-08-03 02:41:23","2018-08-03T02:41:23+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,durability,mechanics,items","2018-08-03T02:41:16Z","2019-02-12T18:49:26Z","34","34",""
"NightDoor","2",,,"https://assets.umod.org/images/icons/plugin/5bc9969619b08.png","Night Door","night-door","Allows opening of selected door(s) only during set time period","264","0.00","2018-08-05 21:32:49","https://umod.org/plugins/night-door","https://umod.org/plugins/night-door.json","https://umod.org/plugins/NightDoor.cs","@{value=1; message=; text=Published; icon=check; class=success}","264","System.Object[]","1.7.2","v1.7.2","2018-08-05 21:32:55","2018-08-05T21:32:55+00:00","Slydelix","https://assets.umod.org/images/icons/user/5b6c906da25b6.png","72PK2MjyL9","rust,imported","2018-08-05T21:32:49Z","2019-02-12T14:45:32Z","0","0",""
"NightLantern","2",,,"https://assets.umod.org/images/icons/plugin/5b63be3ad77d2.jpg","Night Lantern","night-lantern","Automatically turns ON and OFF lanterns  after sunset and sunrise","2025","0.00","2018-08-03 02:30:18","https://umod.org/plugins/night-lantern","https://umod.org/plugins/night-lantern.json","https://umod.org/plugins/NightLantern.cs","@{value=1; message=; text=Published; icon=check; class=success}","2.0K","System.Object[]","2.0.94","v2.0.94","2018-08-03 02:30:26","2018-08-03T02:30:26+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:30:18Z","2019-02-12T16:59:18Z","126","126",""
"NightPVP","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5bed19f2b6eed.png","Night PVP","night-pvp","Allows PvP only during night","300","0.00","2018-11-15 07:00:33","https://umod.org/plugins/night-pvp","https://umod.org/plugins/night-pvp.json","https://umod.org/plugins/NightPVP.cs","@{value=1; message=; text=Published; icon=check; class=success}","300","System.Object[]","0.1.7","v0.1.7","2018-12-24 03:13:24","2018-12-24T03:13:24+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,pvp","2018-11-15T07:00:33Z","2019-02-12T13:31:17Z","7","7",""
"NightVision","2",,,"https://assets.umod.org/images/icons/plugin/5b67756628cba.jpg","Night Vision","night-vision","See at night","823","0.00","2018-08-05 22:08:38","https://umod.org/plugins/night-vision","https://umod.org/plugins/night-vision.json","https://umod.org/plugins/NightVision.cs","@{value=1; message=; text=Published; icon=check; class=success}","823","System.Object[]","1.3.1","v1.3.1","2018-11-12 14:36:41","2018-11-12T14:36:41+00:00","JakeRich","https://assets.umod.org/images/icons/user/5bdc5d31f280a.jpg","MoKpQ6Jgr3","rust,imported","2018-08-05T22:08:38Z","2019-02-12T13:31:21Z","46","46",""
"NoBackpacks","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e1c93ee.png","No Backpacks","no-backpacks","Removes backpacks after the configured amount of time","432","0.00","2018-07-25 02:35:13","https://umod.org/plugins/no-backpacks","https://umod.org/plugins/no-backpacks.json","https://umod.org/plugins/NoBackpacks.cs","@{value=1; message=; text=Published; icon=check; class=success}","432","System.Object[]","1.0.4","v1.0.4","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","hoppel","https://assets.umod.org/images/icons/user/5b3bab44a7f0f.png","lDaKBvKEXQ","rust,mechanics","2018-07-25T02:35:13Z","2019-02-12T13:31:30Z","5","5",""
"NoCraft","2","none","","https://assets.umod.org/images/icons/plugin/5b57e1e210c04.png","No Craft","no-craft","Blacklist craft items or disable crafting altogether","575","0.00","2018-07-25 02:35:14","https://umod.org/plugins/no-craft","https://umod.org/plugins/no-craft.json","https://umod.org/plugins/NoCraft.cs","@{value=1; message=; text=Published; icon=check; class=success}","575","System.Object[]","1.0.0","v1.0.0","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,restrictions","2018-07-25T02:35:14Z","2019-02-12T13:31:38Z","5","5",""
"NoDeathScreen","2","mit",,"https://assets.umod.org/images/icons/plugin/5c4cca898fbef.png","No Death Screen","no-death-screen","Disables the death screen by automatically respawning players","342","0.00","2018-08-02 23:38:49","https://umod.org/plugins/no-death-screen","https://umod.org/plugins/no-death-screen.json","https://umod.org/plugins/NoDeathScreen.cs","@{value=1; message=; text=Published; icon=check; class=success}","342","System.Object[]","0.1.1","v0.1.1","2018-08-02 23:38:54","2018-08-02T23:38:54+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,respawning,mechanics","2018-08-02T23:38:49Z","2019-02-12T13:31:42Z","1","1",""
"NoDecay","2",,,"https://assets.umod.org/images/icons/plugin/5b676c7d480fd.jpg","No Decay","no-decay","Scales or disables decay of items, and deployables","4046","0.00","2018-08-05 21:30:37","https://umod.org/plugins/no-decay","https://umod.org/plugins/no-decay.json","https://umod.org/plugins/NoDecay.cs","@{value=1; message=; text=Published; icon=check; class=success}","4.0K","System.Object[]","1.0.32","v1.0.32","2019-02-08 11:06:18","2019-02-08T11:06:18+00:00","rfc1920","https://assets.umod.org/images/icons/user/5ba5bf1da6b60.jpg","eqV5mB9yNE","rust,mechanics,deployables,items","2018-08-05T21:30:37Z","2019-02-12T19:03:24Z","169","169",""
"NoDeployablePenalty","2","mit",,"https://assets.umod.org/images/icons/plugin/5bcffa437d71c.png","No Deployable Penalty","no-deployable-penalty","Disables picking up damage for items like large boxes, furnaces, auto turrets","405","0.00","2018-08-21 13:17:01","https://umod.org/plugins/no-deployable-penalty","https://umod.org/plugins/no-deployable-penalty.json","https://umod.org/plugins/NoDeployablePenalty.cs","@{value=1; message=; text=Published; icon=check; class=success}","405","System.Object[]","1.1.1","v1.1.1","2018-11-16 09:41:27","2018-11-16T09:41:27+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,mechanics","2018-08-21T13:17:01Z","2019-02-12T13:31:53Z","6","6",""
"NoDurability","2","mit",,"https://assets.umod.org/images/icons/plugin/5c4d0d05bf0f8.png","No Durability","no-durability","Allows players with permission to have no durability on every item","499","0.00","2018-08-02 23:51:41","https://umod.org/plugins/no-durability","https://umod.org/plugins/no-durability.json","https://umod.org/plugins/NoDurability.cs","@{value=1; message=; text=Published; icon=check; class=success}","499","System.Object[]","2.0.0","v2.0.0","2018-08-02 23:51:46","2018-08-02T23:51:46+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,items,mechanics","2018-08-02T23:51:41Z","2019-02-12T13:31:57Z","4","4",""
"NoEscape","2",,,"https://assets.umod.org/images/icons/plugin/5b629f67488c0.jpg","No Escape","no-escape","Prevent ""teleportation"" (and more) while in raid or combat","4819","0.00","2018-08-02 06:06:31","https://umod.org/plugins/no-escape","https://umod.org/plugins/no-escape.json","https://umod.org/plugins/NoEscape.cs","@{value=1; message=; text=Published; icon=check; class=success}","4.8K","System.Object[]","2.1.21","v2.1.21","2019-01-08 16:47:12","2019-01-08T16:47:12+00:00","Calytic","https://assets.umod.org/images/icons/user/5c2d465a03b5a.png","QNMy3b5AzV","rust,teleportation,restrictions,mechanics","2018-08-02T06:06:31Z","2019-02-12T19:33:19Z","148","148",""
"NoFallDamage","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e24145b.png","No Fall Damage","no-fall-damage","Completely removes fall damage for players with permission","498","0.00","2018-07-25 02:35:14","https://umod.org/plugins/no-fall-damage","https://umod.org/plugins/no-fall-damage.json","https://umod.org/plugins/NoFallDamage.cs","@{value=1; message=; text=Published; icon=check; class=success}","498","System.Object[]","1.0.1","v1.0.1","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,mechanics","2018-07-25T02:35:14Z","2019-02-12T13:32:05Z","5","5",""
"NoFoundationObjects","2","mit",,,"No Foundation Objects","no-foundation-objects","Blocks objects under foundations","310","0.00","2018-09-25 06:00:24","https://umod.org/plugins/no-foundation-objects","https://umod.org/plugins/no-foundation-objects.json","https://umod.org/plugins/NoFoundationObjects.cs","@{value=1; message=; text=Published; icon=check; class=success}","310","System.Object[]","1.0.0","v1.0.0","2018-09-25 06:00:24","2018-09-25T06:00:24+00:00","mvrb","","qdZKPoyQJE","rust,foundation,objects","2018-09-25T06:00:24Z","2019-02-12T13:32:13Z","9","9",""
"NoFuelRequirements","2",,,"https://assets.umod.org/images/icons/plugin/5b677655a658a.jpg","No Fuel Requirements","no-fuel-requirements","Allows you to choose which deployables do not use fuel","1242","0.00","2018-08-05 22:12:37","https://umod.org/plugins/no-fuel-requirements","https://umod.org/plugins/no-fuel-requirements.json","https://umod.org/plugins/NoFuelRequirements.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.2K","System.Object[]","1.3.6","v1.3.6","2018-08-05 22:12:43","2018-08-05T22:12:43+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-05T22:12:37Z","2019-02-12T16:38:12Z","48","48",""
"NoGiveNotices","2","mit",,"https://assets.umod.org/images/icons/plugin/5bd150177f4c0.png","No Give Notices","no-give-notices","Prevents F1 item giving notices from showing in the chat and console","9912","0.00","2018-08-02 23:40:24","https://umod.org/plugins/no-give-notices","https://umod.org/plugins/no-give-notices.json","https://umod.org/plugins/NoGiveNotices.cs","@{value=1; message=; text=Published; icon=check; class=success}","9.9K","System.Object[]","0.2.0","v0.2.0","2018-10-25 05:08:10","2018-10-25T05:08:10+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,items,cleanup,admin,removal","2018-08-02T23:40:24Z","2019-02-12T19:36:57Z","291","291",""
"NoGreen","2",,,,"No Green","no-green","Simply removes the green name away from admins in-game","430","0.00","2018-08-05 23:35:01","https://umod.org/plugins/no-green","https://umod.org/plugins/no-green.json","https://umod.org/plugins/NoGreen.cs","@{value=1; message=; text=Published; icon=check; class=success}","430","System.Object[]","1.2","v1.2","","","","","0","rust,imported","2018-08-05T23:35:01Z","2019-02-12T13:32:32Z","8","8",""
"NoLocks","2","mit",,"https://assets.umod.org/images/icons/plugin/5c10cdea427c8.png","No Locks","no-locks","Disabling ability to place locks on certain entities","89","0.00","2018-12-12 08:56:29","https://umod.org/plugins/no-locks","https://umod.org/plugins/no-locks.json","https://umod.org/plugins/NoLocks.cs","@{value=1; message=; text=Published; icon=check; class=success}","89","System.Object[]","1.0.0","v1.0.0","2018-12-12 08:56:29","2018-12-12T08:56:29+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,block,lock,mechanics","2018-12-12T08:56:29Z","2019-02-12T13:32:40Z","2","2",""
"NoLoot","2","mit",,"https://assets.umod.org/images/icons/plugin/5c4d0da96536b.png","No Loot","no-loot","Removes all loot containers and prevents them from spawning","392","0.00","2018-08-02 23:36:55","https://umod.org/plugins/no-loot","https://umod.org/plugins/no-loot.json","https://umod.org/plugins/NoLoot.cs","@{value=1; message=; text=Published; icon=check; class=success}","392","System.Object[]","1.0.0","v1.0.0","2018-08-02 23:37:01","2018-08-02T23:37:01+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,loot,restrictions,removal","2018-08-02T23:36:55Z","2019-02-12T13:32:44Z","1","1",""
"NoMedicalHealing","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c5ceda93da3d.png","No Medical Healing","no-medical-healing","Simple plugin to null medical healing on player with permission","24","0.00","2019-02-08 02:44:10","https://umod.org/plugins/no-medical-healing","https://umod.org/plugins/no-medical-healing.json","https://umod.org/plugins/NoMedicalHealing.cs","@{value=1; message=; text=Published; icon=check; class=success}","24","System.Object[]","0.0.1","v0.0.1","2019-02-08 02:44:10","2019-02-08T02:44:10+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,medical,health","2019-02-08T02:44:10Z","2019-02-12T13:32:49Z","2","2",""
"NoNudity","2",,,"https://assets.umod.org/images/icons/plugin/5b678122028ce.jpg","No Nudity","no-nudity","Gives pants and forces players to wear pants. For those that don't like lower body nudity","256","0.00","2018-08-05 22:58:42","https://umod.org/plugins/no-nudity","https://umod.org/plugins/no-nudity.json","https://umod.org/plugins/NoNudity.cs","@{value=1; message=; text=Published; icon=check; class=success}","256","System.Object[]","1.0.3","v1.0.3","2018-08-05 22:58:47","2018-08-05T22:58:47+00:00","Absolut","","0D25jDdKzj","rust,imported","2018-08-05T22:58:42Z","2019-02-12T13:32:53Z","3","3",""
"NoRaid","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e26fdad.png","No Raid","no-raid","Prevents players from destroying buildings they're not associated with","1043","0.00","2018-07-25 02:35:14","https://umod.org/plugins/no-raid","https://umod.org/plugins/no-raid.json","https://umod.org/plugins/NoRaid.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.0K","System.Object[]","1.3.2","v1.3.2","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,restrictions,building","2018-07-25T02:35:14Z","2019-02-12T19:24:14Z","14","14",""
"NoRecoil","2",,,"https://assets.umod.org/images/icons/plugin/5b67805808f96.jpg","No Recoil","no-recoil","Detects recoil scripts from programs such as AutoHotKey.","733","0.00","2018-08-05 22:55:20","https://umod.org/plugins/no-recoil","https://umod.org/plugins/no-recoil.json","https://umod.org/plugins/NoRecoil.cs","@{value=1; message=; text=Published; icon=check; class=success}","733","System.Object[]","1.0.6","v1.0.6","","","","","0","rust,imported","2018-08-05T22:55:20Z","2019-02-12T13:33:05Z","27","27",""
"NoRespawnCooldowns","2",,,"https://assets.umod.org/images/icons/plugin/5b678906a7327.jpg","No Respawn Cooldowns","no-respawn-cooldowns","Disables respawn cooldown for players with permission","574","0.00","2018-08-05 23:32:22","https://umod.org/plugins/no-respawn-cooldowns","https://umod.org/plugins/no-respawn-cooldowns.json","https://umod.org/plugins/NoRespawnCooldowns.cs","@{value=1; message=; text=Published; icon=check; class=success}","574","System.Object[]","1.0.2","v1.0.2","2018-10-24 20:47:48","2018-10-24T20:47:48+00:00","Absolut","","0D25jDdKzj","rust,mechanics,respawn,cooldown","2018-08-05T23:32:22Z","2019-02-12T13:33:09Z","11","11",""
"NoSash","2",,,"https://assets.umod.org/images/icons/plugin/5b677148abaaf.jpg","No Sash","no-sash","Blocks sashes from showing on players","416","0.00","2018-08-05 21:51:04","https://umod.org/plugins/no-sash","https://umod.org/plugins/no-sash.json","https://umod.org/plugins/NoSash.cs","@{value=1; message=; text=Published; icon=check; class=success}","416","System.Object[]","1.0.0","v1.0.0","2018-08-05 21:51:11","2018-08-05T21:51:11+00:00","JakeRich","https://assets.umod.org/images/icons/user/5bdc5d31f280a.jpg","MoKpQ6Jgr3","rust,imported","2018-08-05T21:51:04Z","2019-02-12T14:59:52Z","15","15",""
"NoShelvesBugRaiding","2",,,,"No Shelves Bug Raiding","no-shelves-bug-raiding","No bug raiding with shelves","256","0.00","2018-08-05 21:54:56","https://umod.org/plugins/no-shelves-bug-raiding","https://umod.org/plugins/no-shelves-bug-raiding.json","https://umod.org/plugins/NoShelvesBugRaiding.cs","@{value=1; message=; text=Published; icon=check; class=success}","256","System.Object[]","1.1.0","v1.1.0","2018-08-05 21:55:02","2018-08-05T21:55:02+00:00","wazzzup","https://assets.umod.org/images/icons/user/5b7b2d24caa57.jpg","Z68564MKxo","rust,imported","2018-08-05T21:54:56Z","2019-02-12T13:33:20Z","1","1",""
"NoSleepers","2","mit",,"https://assets.umod.org/images/icons/plugin/5c4d1d19ca41d.png","No Sleepers","no-sleepers","Prevents players from sleeping and optionally removes player corpses","323","0.00","2018-08-02 23:47:29","https://umod.org/plugins/no-sleepers","https://umod.org/plugins/no-sleepers.json","https://umod.org/plugins/NoSleepers.cs","@{value=1; message=; text=Published; icon=check; class=success}","323","System.Object[]","0.4.1","v0.4.1","2018-08-02 23:47:35","2018-08-02T23:47:35+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,sleepers,corpses,cleanup,removal","2018-08-02T23:47:29Z","2019-02-12T16:21:10Z","1","1",""
"NoSuicide","6","mit",,"https://assets.umod.org/images/icons/plugin/5c3d690feac7d.jpg","No Suicide","no-suicide","Stops players from suiciding/killing themselves","539","0.00","2018-07-25 02:35:14","https://umod.org/plugins/no-suicide","https://umod.org/plugins/no-suicide.json","https://umod.org/plugins/NoSuicide.cs","@{value=1; message=; text=Published; icon=check; class=success}","539","System.Object[]","0.1.5","v0.1.5","2019-01-15 04:59:51","2019-01-15T04:59:51+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,hurtworld,hurtworldv2,restrictions","2018-07-25T02:35:14Z","2019-02-12T13:33:28Z","5","5",""
